id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,last_seen,occupation_type,career_start,career_end,result
30308,1,,0,1.0,922.0,2014.0,Full-time,1.0,Student (Specialist),Українська;English;Français,5,1,2020-05-15 13:38:50,work,2016,False,0
86417,2,12.7,0,1.0,245.0,2012.0,Full-time,7.0,Alumnus (Specialist),Українська;English,6,2,2020-05-08 01:18:40,university,False,False,1
43546,1,19.12.1995,1,1.0,300.0,2016.0,Full-time,1.0,Student (Bachelor's),Українська;Русский,False,2,2020-06-20 23:54:39,university,False,False,1
69668,1,,0,1.0,366.0,2011.0,Full-time,0.0,Student (Specialist),False,0,0,2020-03-09 15:53:13,university,False,False,1
19928,1,10.9,1,1.0,846.0,2016.0,Full-time,1.0,Student (Bachelor's),Українська;English,0,2,2020-03-13 16:35:42,work,2017,False,1
84034,1,13.5.1985,0,1.0,0.0,2010.0,,1.0,Alumnus (Master's),English;Українська,6,0,2020-10-06 22:56:11,university,False,False,1
95035,1,20.6.1995,1,1.0,209.0,2010.0,,0.0,Student (Specialist),False,1,5,2020-05-06 20:05:26,,False,False,1
85702,2,17.6.1983,0,1.0,63.0,2006.0,Full-time,1.0,Alumnus (Specialist),Українська;English,False,False,2020-11-12 20:21:56,university,False,False,0
11247,1,10.2,1,1.0,1116.0,0.0,Full-time,0.0,Student (Specialist),False,0,0,2020-01-10 02:53:48,university,False,False,1
80384,2,14.10,0,1.0,207.0,2021.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English,0,0,2020-03-26 22:01:23,university,2019,False,0
26275,2,16.3.1986,1,1.0,172.0,2007.0,Full-time,4.0,Alumnus (Bachelor's),Українська;Русский;Polski,6,2,2020-05-12 12:08:12,work,2008,False,0
56391,1,27.7,0,1.0,1741.0,0.0,Full-time,0.0,Student (Specialist),Українська,False,False,2020-06-12 04:02:21,work,False,False,1
18063,2,22.3,1,1.0,39.0,2001.0,Full-time,4.0,Student (Specialist),Українська,6,2,2020-02-17 06:38:52,university,False,False,0
39693,2,19.6,0,1.0,245.0,2006.0,Full-time,1.0,Alumnus (Specialist),Українська,1,2,2020-06-13 22:23:24,university,False,False,0
3573,1,1.11,0,1.0,19010.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-11-27 21:17:19,university,False,False,1
94007,1,,1,1.0,47.0,1993.0,Full-time,4.0,Alumnus (Bachelor's),Українська;English,4,2,2020-11-22 09:51:03,work,2008,False,1
55321,1,29.12,0,1.0,561.0,2019.0,Full-time,1.0,Alumnus (Specialist),False,0,0,2020-08-09 05:43:02,work,False,False,1
57953,1,,0,1.0,38.0,2007.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,2020-05-09 19:17:35,university,False,False,1
47221,1,15.5,1,1.0,557.0,2004.0,,1.0,Alumnus (Specialist),Українська,False,False,2020-01-31 23:48:45,university,False,False,1
25367,2,22.3.1984,0,1.0,17.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-10-24 04:44:59,university,False,False,0
72315,1,29.6,0,1.0,11740.0,2012.0,Full-time,1.0,Alumnus (Bachelor's),Українська;English,0,2,2020-11-13 00:21:34,,False,False,1
30207,2,,0,1.0,274.0,2013.0,Full-time,7.0,Student (Bachelor's),Українська,0,4,2020-09-08 06:02:37,work,False,False,1
96758,2,22.6.1987,0,1.0,65.0,0.0,Full-time,4.0,Undergraduate applicant,False,0,0,2020-05-24 00:27:35,university,False,False,0
79562,1,19.4,1,1.0,278.0,2011.0,Full-time,1.0,Alumnus (Master's),Українська,6,1,2020-01-15 05:50:39,university,False,False,1
34661,1,16.2.1987,0,1.0,835.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,0,0,2020-03-26 08:36:24,university,2009,2016,1
86107,2,30.10.1986,0,1.0,7.0,2011.0,Distance Learning,4.0,Student (Specialist),False,False,False,2020-12-21 02:03:24,work,2007,False,0
33442,2,,0,1.0,82.0,2013.0,Distance Learning,4.0,Alumnus (Bachelor's),False,6,0,2020-10-04 10:23:56,work,False,False,1
69303,1,23.1.1992,1,1.0,1040.0,2010.0,Full-time,1.0,Student (Specialist),Українська,0,6,2020-03-22 07:42:18,university,False,False,1
24356,1,1.8.1988,1,1.0,654.0,2012.0,Full-time,8.0,Student (Specialist),Українська,1,1,2020-07-30 09:16:27,work,2014,False,1
79962,1,7.1.1989,1,1.0,415.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,5,6,2020-09-30 23:16:13,work,2018,False,1
74365,2,6.4.1996,0,1.0,552.0,2019.0,Full-time,2.0,Alumnus (Bachelor's),Українська;Русский;English,5,2,2020-07-24 17:00:01,university,False,False,1
56991,2,23.7,0,1.0,69.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-03-04 05:28:13,,False,False,1
74441,2,5.5.1991,1,1.0,881.0,2013.0,Full-time,0.0,Student (Specialist),Українська;English,6,1,2020-10-24 06:44:38,work,False,False,1
53473,2,13.7.1983,0,1.0,141.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-08-13 22:47:12,university,False,False,0
76940,2,9.9,1,1.0,3212.0,1988.0,Full-time,0.0,Alumnus (Master's),False,False,False,2020-06-06 17:18:19,university,1980,1983,1
20690,2,17.6,0,1.0,162.0,2016.0,Full-time,0.0,Student (Bachelor's),Українська;English,5,1,2020-06-29 03:23:55,university,False,False,1
31390,1,,1,1.0,427.0,0.0,,0.0,Alumnus (Master's),False,0,0,2020-06-07 20:56:20,university,False,False,1
73102,1,12.9,1,1.0,616.0,2011.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-11-06 02:15:10,university,False,False,1
80822,1,7.10.1989,1,1.0,1706.0,2014.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-06-26 21:25:09,work,2009,False,1
67419,2,19.11,1,1.0,553.0,0.0,Full-time,0.0,Candidate of Sciences,Српски;Deutsch;Español;日本語,0,0,2020-04-27 18:56:41,work,2019,False,0
86559,1,,0,1.0,104.0,2007.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-10-16 03:32:20,university,False,False,1
52465,1,,0,1.0,697.0,2012.0,Full-time,4.0,Student (Specialist),Українська,0,0,2020-10-06 06:41:45,university,False,False,1
64437,2,13.7.1988,0,1.0,14.0,2011.0,Full-time,1.0,Student (Specialist),False,0,0,2020-03-06 15:55:43,university,False,False,1
62796,1,25.12.1992,0,1.0,320.0,0.0,Full-time,4.0,Alumnus (Bachelor's),Українська;English;Español;Français,1,2,2020-01-03 17:08:14,university,False,False,1
30908,1,7.9,0,1.0,732.0,2012.0,Full-time,7.0,Student (Bachelor's),Українська;English;Русский,False,False,2020-06-05 05:09:22,university,False,False,1
45460,2,,0,1.0,35.0,2014.0,Full-time,0.0,Undergraduate applicant,False,False,False,2020-09-24 09:59:56,university,False,False,1
95066,2,16.3.1992,1,1.0,127.0,2014.0,Full-time,0.0,Student (Specialist),False,0,6,2020-04-25 08:32:51,university,False,False,0
12369,2,3.11.1990,1,1.0,233.0,2013.0,Full-time,4.0,Student (Specialist),False,0,0,2020-05-06 10:18:05,university,False,False,0
73356,2,24.4.1991,1,1.0,42.0,2018.0,Full-time,1.0,Undergraduate applicant,Українська;Русский;Deutsch;English,6,6,2020-05-23 22:11:14,work,2016,False,0
8690,2,18.12.1991,0,1.0,178.0,0.0,Full-time,6.0,Alumnus (Specialist),Українська;English,0,2,2020-01-06 03:58:50,university,2020,False,0
20718,1,14.11,1,1.0,105.0,2011.0,Full-time,0.0,Alumnus (Specialist),Українська;English;Հայերեն;Français,0,0,2020-09-14 18:59:37,university,2019,2021,1
93515,2,30.8.1994,0,1.0,110.0,2016.0,Full-time,0.0,Student (Bachelor's),Українська,0,0,2020-03-15 02:44:57,university,False,False,0
5772,2,11.7.1989,0,1.0,116.0,2011.0,Full-time,0.0,Student (Master's),Українська,False,False,2020-04-29 14:48:22,work,2007,False,0
94553,2,6.8,1,1.0,152.0,2016.0,Full-time,4.0,Student (Specialist),Українська;English;Адыгэбзэ,6,1,2020-10-28 03:47:04,university,False,False,0
98103,1,,1,1.0,183.0,0.0,Full-time,0.0,Alumnus (Specialist),False,0,2,2020-05-06 19:59:46,university,2007,2017,1
39215,1,14.3.1990,1,1.0,743.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,2020-04-10 12:58:03,university,False,False,1
2182,2,20.5,1,1.0,80.0,2014.0,Full-time,8.0,Student (Bachelor's),Українська;English;Русский;Polski;한국어,1,6,2020-09-26 01:07:10,university,False,False,0
14799,1,,0,1.0,831.0,2014.0,,0.0,Alumnus (Specialist),Українська,0,0,2020-06-22 07:14:38,work,2010,False,1
67153,1,23.2,1,1.0,465.0,2003.0,Full-time,0.0,Alumnus (Master's),Українська,False,False,2020-08-01 17:06:54,work,2012,False,1
59272,2,,1,1.0,46.0,2009.0,Full-time,4.0,Alumnus (Master's),Українська,0,0,2020-07-04 14:27:58,work,2010,False,1
38551,1,28.7.1994,0,1.0,234.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),Українська,0,0,2020-03-09 03:46:39,university,False,False,1
51564,2,19.6.1988,1,1.0,223.0,2012.0,,2.0,Student (Specialist),False,False,False,2020-09-12 18:04:18,university,False,False,0
80432,2,26.10,1,1.0,1530.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English,0,0,2020-02-12 20:30:07,work,2005,2016,1
92717,1,22.2,1,1.0,157.0,2001.0,,0.0,Alumnus (Specialist),False,0,0,2020-08-26 14:30:50,university,False,False,1
32555,1,,0,1.0,275.0,2014.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-09-10 14:23:13,university,False,False,1
88543,2,15.11.1989,0,1.0,220.0,2012.0,Full-time,4.0,Student (Specialist),Українська,1,2,2020-03-23 12:28:23,work,2013,False,0
52836,2,,1,1.0,164.0,2014.0,Full-time,4.0,Student (Specialist),Українська,False,False,2020-01-29 23:27:12,university,False,False,0
7707,2,12.10.1993,0,1.0,946.0,2016.0,Full-time,4.0,Student (Bachelor's),Українська,0,0,2020-12-24 19:48:46,university,False,False,0
21102,2,22.3,0,1.0,76.0,2011.0,,1.0,Alumnus (Master's),Українська,0,0,2020-06-02 03:03:49,university,False,False,1
5796,1,10.3.1986,1,1.0,108.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,False,False,2020-04-02 18:23:56,university,2008,False,1
1660,1,4.7,1,1.0,236.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська;English,0,0,2020-02-22 20:51:23,university,False,False,1
73506,2,12.4,0,1.0,121.0,2007.0,Full-time,4.0,Alumnus (Master's),Українська,False,False,2020-09-23 09:24:35,work,2004,False,1
73744,1,20.8.1992,0,1.0,238.0,2017.0,,0.0,Student (Master's),Українська;English;Deutsch;汉语,6,1,2020-02-04 19:48:18,university,False,False,1
52356,2,5.7.1990,1,1.0,43.0,2015.0,Full-time,4.0,Student (Master's),Українська,False,False,2020-02-12 02:05:17,university,False,False,0
13786,1,14.4.1986,0,1.0,552.0,2009.0,Distance Learning,4.0,Alumnus (Specialist),Українська,0,0,2020-09-05 15:56:42,work,2009,False,1
92519,1,11.1.1987,0,1.0,524.0,2011.0,Part-time,0.0,Alumnus (Specialist),False,False,False,2020-12-05 00:49:58,university,False,False,1
78350,1,13.4.1993,0,1.0,703.0,2015.0,,0.0,Alumnus (Specialist),Українська;Русский,6,2,2020-09-02 07:47:02,university,False,False,1
99128,2,13.8.1983,0,1.0,558.0,2006.0,Full-time,0.0,Alumnus (Specialist),False,6,1,2020-06-25 16:29:46,work,2000,False,1
77858,2,22.7.1990,0,1.0,424.0,2014.0,Distance Learning,6.0,Student (Specialist),Українська,6,2,2020-07-28 02:31:00,university,2012,2017,0
79151,2,25.11.1991,0,1.0,243.0,2009.0,Distance Learning,1.0,Alumnus (Specialist),Українська;English,4,2,2020-10-05 10:27:06,university,False,False,0
90348,2,28.9.1995,0,1.0,574.0,0.0,Full-time,7.0,Student (Bachelor's),False,1,2,2020-03-15 05:04:14,university,1995,2009,0
4907,1,26.1.1989,0,1.0,1021.0,2012.0,Full-time,4.0,Alumnus (Specialist),Українська;English;Italiano,1,2,2020-04-07 00:24:57,university,2012,2014,1
18898,1,11.12.1979,0,1.0,537.0,2008.0,Full-time,0.0,Alumnus (Master's),Українська,5,2,2020-08-20 20:49:07,work,2004,False,1
49625,2,,0,1.0,112.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-03-24 22:33:59,university,False,False,0
46463,1,9.3,0,1.0,653.0,2018.0,Full-time,0.0,Student (Master's),Українська,5,1,2020-08-22 09:05:22,university,False,False,1
43181,2,1.9.1982,0,0.0,34.0,0.0,Distance Learning,0.0,Student (Specialist),Українська,False,False,2020-09-01 21:57:19,university,False,False,1
64721,2,27.11.1987,0,1.0,336.0,2010.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-08-23 10:02:41,work,2007,False,0
28123,2,10.8.1990,1,1.0,114.0,0.0,Full-time,1.0,Student (Specialist),Українська,0,0,2020-04-15 19:40:53,university,False,False,0
65796,2,21.11,0,1.0,47.0,2010.0,Full-time,7.0,Alumnus (Bachelor's),Українська;English;Русский,0,0,2020-02-09 18:23:19,university,False,False,0
66122,1,23.3,1,1.0,175.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-07-29 03:37:27,university,False,False,1
32170,1,,1,1.0,1014.0,0.0,Full-time,5.0,Alumnus (Specialist),Українська,0,0,2020-10-27 08:06:54,university,False,False,1
65192,2,29.3.1986,1,1.0,88.0,0.0,,0.0,Alumnus (Specialist),Українська;Русский;English,False,False,2020-05-31 03:15:49,university,False,False,0
17226,2,11.8,1,1.0,18087.0,2012.0,Full-time,1.0,Student (Specialist),Українська,0,0,2020-01-24 11:41:51,work,2012,False,1
36931,2,,0,1.0,83.0,2009.0,Full-time,4.0,Alumnus (Master's),False,0,0,2020-02-15 05:13:22,university,False,False,0
93735,2,12.3,0,1.0,174.0,0.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-09-24 01:21:09,university,False,False,0
82048,1,6.8.1992,1,1.0,485.0,2018.0,Full-time,4.0,Student (Specialist),Українська,1,2,2020-03-30 08:45:10,university,False,False,1
89390,1,12.12,1,1.0,159.0,2017.0,Full-time,4.0,Alumnus (Bachelor's),Українська,0,0,2020-06-27 02:36:43,university,False,False,1
78823,1,,0,1.0,986.0,2008.0,Full-time,1.0,Alumnus (Specialist),False,0,0,2020-01-14 09:03:38,university,False,False,1
52448,1,14.10.1987,0,1.0,286.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-06-11 09:49:10,university,False,False,1
58243,2,17.11.1978,0,1.0,58.0,2004.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-01-16 20:06:28,university,False,False,0
27721,1,29.5.1988,0,1.0,211.0,2011.0,Full-time,4.0,Student (Specialist),Українська,False,False,2020-02-24 14:18:18,university,False,False,1
53352,1,31.7,1,1.0,4565.0,0.0,Full-time,0.0,Candidate of Sciences,False,0,0,2020-07-05 12:53:48,university,False,False,1
40921,2,28.12,1,1.0,3356.0,2009.0,Full-time,4.0,Student (Bachelor's),Українська,7,2,2020-07-19 17:17:44,work,2010,False,0
18123,1,28.7.1990,0,1.0,338.0,2012.0,Full-time,0.0,Student (Specialist),Українська,False,False,2020-02-17 13:42:39,university,False,False,1
35994,2,16.4.1992,1,1.0,479.0,2014.0,Full-time,3.0,PhD,Українська,1,6,2020-12-17 06:16:22,work,False,False,0
73450,2,28.10.1995,0,1.0,1409.0,2019.0,Full-time,0.0,Alumnus (Specialist),Українська;English,0,0,2020-11-09 10:45:41,university,False,False,1
1009,1,2.2,1,1.0,379.0,2017.0,Full-time,0.0,Student (Specialist),Українська;English;Lingua Latina;Deutsch,0,0,2020-10-24 21:39:55,university,False,False,1
87327,2,5.10,1,1.0,131.0,2011.0,,1.0,Student (Master's),Українська,1,5,2020-05-10 02:35:21,work,2007,False,0
3302,2,,1,1.0,25.0,2005.0,Full-time,0.0,Alumnus (Bachelor's),False,False,False,2020-02-18 08:57:13,work,2007,False,0
12018,1,26.11.1998,0,1.0,422.0,0.0,Full-time,0.0,Student (Bachelor's),Українська;Български,0,0,2020-11-01 11:15:51,university,False,False,1
65398,1,16.4,1,1.0,231.0,2016.0,Part-time,4.0,Alumnus (Bachelor's),False,0,0,2020-01-17 10:59:13,work,2016,False,1
55113,2,20.4,1,1.0,87.0,0.0,,0.0,Alumnus (Specialist),Українська,False,False,2020-05-22 16:20:56,work,False,False,0
7494,2,,1,1.0,103.0,0.0,Full-time,0.0,Student (Specialist),False,False,False,2020-05-02 00:14:44,university,False,False,0
91787,1,31.5,0,1.0,384.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-04-27 00:11:33,work,2018,False,1
64914,2,,0,1.0,18.0,0.0,Distance Learning,4.0,Student (Bachelor's),False,0,0,2020-02-04 15:49:13,university,False,False,0
83368,2,7.6,0,1.0,268.0,0.0,Part-time,7.0,Student (Bachelor's),Українська,0,0,2020-06-24 07:20:19,university,False,False,0
97212,1,15.12.1995,1,1.0,230.0,2017.0,Full-time,4.0,Student (Bachelor's),Українська;English,1,2,2020-07-23 22:36:15,work,False,False,1
48600,2,26.10.1987,0,1.0,97.0,2012.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-01-17 16:39:05,university,False,False,1
78454,2,27.2.1988,0,1.0,171.0,0.0,Part-time,0.0,Student (Bachelor's),Українська;English;汉语,False,False,2020-03-31 04:35:00,work,False,False,1
75110,2,,0,1.0,243.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,4,1,2020-01-31 23:23:45,university,False,False,1
4980,1,,0,1.0,637.0,0.0,,0.0,Alumnus (Specialist),Українська,0,0,2020-12-14 04:06:46,university,False,False,1
93987,2,22.6,0,1.0,38.0,1993.0,Part-time,0.0,Alumnus (Specialist),False,False,False,2020-09-30 03:29:16,university,False,False,1
1475,1,11.6,0,1.0,273.0,2013.0,Part-time,0.0,Student (Specialist),Українська,False,False,2020-08-03 08:53:26,university,False,False,0
84877,1,3.1,0,1.0,1287.0,0.0,Full-time,0.0,Alumnus (Master's),Українська;English;Русский;Български;Español,7,6,2020-02-22 03:06:42,university,False,False,1
45621,1,13.2,1,1.0,238.0,2012.0,,4.0,Alumnus (Specialist),False,0,0,2020-01-08 09:42:03,university,False,False,1
29309,2,15.6,1,1.0,53.0,2014.0,Full-time,6.0,Alumnus (Bachelor's),Українська;Русский,1,2,2020-07-19 21:40:53,university,2014,False,0
52464,2,11.12.1987,0,1.0,106.0,2009.0,Distance Learning,4.0,Undergraduate applicant,Українська,0,0,2020-01-15 18:43:32,university,False,False,0
66495,1,13.10,1,1.0,210.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-01-23 10:43:22,university,False,False,1
25886,1,14.7,1,1.0,138.0,2015.0,Full-time,0.0,Student (Bachelor's),Українська,False,False,2020-07-30 02:21:50,university,False,False,0
88931,2,7.2.1991,1,1.0,180.0,2013.0,Full-time,0.0,Undergraduate applicant,Українська,1,2,2020-05-04 03:09:55,work,2000,False,0
11894,1,14.1,0,1.0,155.0,0.0,Distance Learning,7.0,PhD,False,1,2,2020-04-14 06:26:23,work,2009,False,0
79454,2,14.6.1991,0,1.0,153.0,2017.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-03-08 11:41:54,university,2012,2013,0
21073,1,5.6.1992,1,1.0,412.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),Українська;English,1,6,2020-12-13 16:39:19,university,False,False,1
4976,2,22.2.1990,0,1.0,204.0,2011.0,Full-time,4.0,Student (Bachelor's),Українська,1,2,2020-08-22 10:09:56,university,False,False,0
85039,2,9.7.1984,0,1.0,51.0,2008.0,Full-time,1.0,Alumnus (Specialist),False,0,0,2020-12-22 00:41:46,work,2009,False,1
28018,2,,0,1.0,94.0,2010.0,Full-time,0.0,Student (Specialist),Українська;Mande,5,0,2020-10-31 08:26:13,university,False,False,0
79711,2,,1,1.0,128.0,2007.0,Full-time,0.0,Alumnus (Bachelor's),Українська,False,False,2020-03-17 22:01:27,university,False,False,0
31354,1,24.11.1992,0,1.0,166.0,2015.0,Full-time,0.0,Student (Specialist),Українська,0,2,2020-03-09 07:54:59,university,False,False,1
11786,2,,1,1.0,80.0,0.0,Full-time,0.0,Student (Bachelor's),Українська,False,False,2020-01-14 02:48:24,university,False,False,0
